comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id,model_prediction,feeling
9872,655409,يوسف ابو معاذ هذي علا سوما خمس الاف,Facebook,Dz Forest Restaurant,2025-10-12T23:03:09.000Z,0,,,,,,,True,1269.0,[],neutral
8950,919723,سومة هاذيك هيا,Facebook,Dz Forest Restaurant,2025-10-17T21:33:41.000Z,4,,,,,Inquiry,,False,1269.0,"[""price_inquiry""]",neutral
10008,291190,الوقت جزء من العلاج اما جزار اخي، عندي شحال مالقيتش بوشي يبيع مرقاز تع زمان، كلهم يطبعو الديشي,Facebook,Dz Forest Restaurant,2025-10-13T17:37:50.000Z,0,,,,,,,True,1269.0,[],neutral
10179,147153,Hakima Constantine ماشي غالي هذي ماكلة تاع 4 من الناس ؟ اصلا دراهمنا مايقضوا والو,Facebook,Dz Forest Restaurant,2025-10-14T11:57:50.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9936,945214,Faiza Moussouni الفقير ما عندوش تلفون و كونكسيو,Facebook,Dz Forest Restaurant,2025-10-13T08:49:50.000Z,0,,,,,,,True,1269.0,[],neutral
9979,412515,Yacine Bouakaz فما يخص الكامنبار وحدة مقسومة الى اربعةر,Facebook,Dz Forest Restaurant,2025-10-14T13:37:10.000Z,0,,,,,,,True,1269.0,[],neutral
10568,677460,خليل رحماني حشاوهالك,Facebook,Dz Forest Restaurant,2025-10-13T08:53:55.000Z,0,,,,,,,True,1269.0,[],neutral
10052,421907,Naili Fouad Abdelkrim باين فيك مول لمحل و إلى انسيبو,Facebook,Dz Forest Restaurant,2025-10-13T12:07:04.000Z,0,,,,,,,True,1269.0,[],neutral
9885,162541,Hamidلعنة الله عليك إلى يوم الدين,Facebook,Dz Forest Restaurant,2025-10-13T08:26:28.000Z,1,,,,,,,True,1269.0,[],neutral
10002,802341,Mansøur Møu Řad فالبراكه راهو 90الف,Facebook,Dz Forest Restaurant,2025-10-13T17:01:22.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10312,667758,Hamid Le Grand الشرطة الجزائر و ما أدراك مالجزائر,Facebook,Dz Forest Restaurant,2025-10-13T01:56:25.000Z,0,,,,,,,True,1269.0,[],neutral
9925,792089,Sebai Mostafa بارك الله فيك باين رويجل ورا تيليفون تسبلي فالوالدة حسبي الله ونعم الوكيل,Facebook,Dz Forest Restaurant,2025-10-13T01:35:48.000Z,0,,,,,,,True,1269.0,[],neutral
10716,158904,خليل رحماني هاذي مكانش منها جاجة 120 وروز ولفريت 60وقازوز15مستحيل تفوت 200,Facebook,Dz Forest Restaurant,2025-10-14T10:37:46.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9209,800105,Jojo Abdo Bouz بغابة بن مراد برج الكيفان وهذا هو الموقع https://maps. app. goo. gl/TJSKoH1ae6Mn7c9f9? g_st=ac,Facebook,Dz Forest Restaurant,2025-10-16T17:57:47.000Z,0,,,,,,,True,1269.0,[],neutral
9940,267850,Faiza Moussouni علاه قال لكم مطعم الزوالي هو راه يخدم فتح المحل للصدقة,Facebook,Dz Forest Restaurant,2025-10-13T20:11:57.000Z,1,,,,,,,True,1269.0,[],neutral
10409,799957,Mansøur Møu Řad سيد عندو حق حنا مزال 800الف,Facebook,Dz Forest Restaurant,2025-10-14T15:50:15.000Z,1,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
10573,793933,خليل رحماني وين هاذي في مالطا ولا يونان بركا متتمنيك بينا,Facebook,Dz Forest Restaurant,2025-10-13T10:58:21.000Z,0,,,inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10258,800314,روح ربي ساهل عليك روح,Facebook,Dz Forest Restaurant,2025-10-29T22:23:42.000Z,0,,,,,,,True,1269.0,[],neutral
10309,280914,جاجا. 800+برجإت. 800+كمبال. 100. غريت. +حميس. +قرعة. قازوز. 300=310,Facebook,Dz Forest Restaurant,2025-10-13T16:53:34.000Z,0,,,,,,,True,1269.0,[],neutral
10572,543680,خليل رحماني دجاجة مصوانيا ب 130 يا الاخ ما نغطوش الشمس بالغربال,Facebook,Dz Forest Restaurant,2025-10-13T10:27:52.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9627,153181,ههههه كل إثنين تقول راك تصدق ب 500 آلف ياو 500 آلف نشري بيهم كيلو لحم 240 آلف كيلو مرgاز 800 آلف كيلو كبدة جاج 100 آلف جاجة 50آلف يومين والعايلة تاكل فطور او عشا,Facebook,Dz Forest Restaurant,2025-10-12T23:44:38.000Z,951,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10773,806532,السرقة دايرة رجليها,Facebook,Dz Forest Restaurant,2025-10-13T22:04:05.000Z,0,,,,,,,True,1269.0,[],neutral
10452,406850,خليل رحماني مشكل الخلعه اتنحي الفايده انتاع الدجاج,Facebook,Dz Forest Restaurant,2025-10-13T05:58:11.000Z,0,,,,,,,True,1269.0,[],neutral
10596,283343,خليل رحماني وين كليتها في الشيراطون. !,Facebook,Dz Forest Restaurant,2025-10-13T12:01:44.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
9988,394152,Hmidat Aissni روح لواد اوشايع 70 بروشات ب 150 الف,Facebook,Dz Forest Restaurant,2025-10-14T17:58:14.000Z,0,,,,,,,True,1269.0,[],neutral
10582,284931,وين راكم رانى ميتة بلجوع,Facebook,Dz Forest Restaurant,2025-11-02T15:23:07.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
9358,133425,مشاءالله ربي يبارك,Facebook,Dz Forest Restaurant,2025-10-24T01:49:25.000Z,1,,,,,,,True,1269.0,[],neutral
10153,414384,Mohamed Solo زيد معاها 10 كيلو بطاطا 50 ألف 4 إيام وانت تضرب في ليفريث,Facebook,Dz Forest Restaurant,2025-10-13T20:03:48.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10067,161696,Abdesselem Abdessemad أنت باين عمرك ولا اخرجت من دواركم لا نورمالمو مئة ألف وكتكمل يعطيك حاجة تديها معاك الله يهديك,Facebook,Dz Forest Restaurant,2025-10-13T10:16:33.000Z,1,,,,,,,True,1269.0,[],neutral
9873,808103,Hmidat Aissni والله كلينا كيما هكا زيادة عليها وحد كيلو لي كوتلات خلصنا 15000 دج يعني هذي يتعشاو بيها 4 بالشبعة 5000 دج مليحة برومو صح,Facebook,Dz Forest Restaurant,2025-10-12T23:48:59.000Z,1,,,,,Appreciation,,False,1269.0,"[""price_appreciation""]",positive
9066,135736,Pas Comme Les Autres مرحبا بكم نحن دائما في استقبالكم,Facebook,Dz Forest Restaurant,2025-10-26T17:33:28.000Z,0,,,,,,,True,1269.0,[],neutral
9677,137281,Hakim Bourekoua من نيتك غالية,Facebook,Dz Forest Restaurant,2025-11-08T23:47:00.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9748,158504,Khadir Aitidir 70 بروشات جملة، في الحالة العادية ب 2100 دج زيدلها الباقي,Facebook,Dz Forest Restaurant,2025-10-13T03:18:57.000Z,0,,,,,,,True,1269.0,[],neutral
9974,553140,Tïtøù Aidoudi احسب شحال تستقاملك كيما تاكل كل حاجة وحدها و شوف,Facebook,Dz Forest Restaurant,2025-10-14T06:24:13.000Z,0,,,,,inquiry,,False,1269.0,"[""price_inquiry""]",neutral
10109,813586,Naili Fouad Abdelkrim وانت علاه غاضك الحال كل واحد حر في التعليق تاعو,Facebook,Dz Forest Restaurant,2025-10-13T13:20:59.000Z,0,,,,,,,True,1269.0,[],neutral
9743,159910,Hakima Constantine جياحة والله العضيم 5000دينار. نختن بها وليدي. الحباب كامل ياكلو,Facebook,Dz Forest Restaurant,2025-10-13T00:14:34.000Z,2,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10175,936475,Zaki Zaki Zaki واش قصدك مافهمتش,Facebook,Dz Forest Restaurant,2025-10-13T05:55:26.000Z,0,,,,,,,True,1269.0,[],neutral
10441,137192,Mansøur Møu Řad عندنا راه من 800 حتى 120 الف,Facebook,Dz Forest Restaurant,2025-10-14T20:26:18.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10717,414779,خليل رحماني لقاوك نية. دجاجة 100 فريت اوملات و روز ب 50 و حميص من عندو. كلشي150الف,Facebook,Dz Forest Restaurant,2025-10-14T13:06:42.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9844,284142,Mòĥmèd Beśśàd يا خويا انا راجلي بوشي ديجا الجاج راهم يخرجوه من الباطوار ب 40 الف للكيلو والغنمي راهو 360 هذا اذا لقيتو راني على البلاد مشي المصدي الجيفة تع سبانيا والكبدة تع الجاج صح رخيسة عدنا ب50 الف للكيلو و المرڨاز ب 120 والسبيسيال 170,Facebook,Dz Forest Restaurant,2025-10-13T16:12:57.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9091,790835,أين المحل,Facebook,Dz Forest Restaurant,2025-10-20T15:12:27.000Z,1,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
9833,924758,علاه 500الف قليل واقيلات الله يهديك يا بولحية,Facebook,Dz Forest Restaurant,2025-10-12T20:03:29.000Z,11,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9305,551841,Za Ra Mi فور وين هذا,Facebook,Dz Forest Restaurant,2025-10-13T20:02:05.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10624,400451,نهار الإثنين 5000دج و نهار الثلاثاء 10. 000,Facebook,Dz Forest Restaurant,2025-10-13T20:23:07.000Z,0,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
9900,946254,Yacine Bouakaz انا دخت فيك كيفاش حسبت لبروشات ههههه,Facebook,Dz Forest Restaurant,2025-10-13T18:34:03.000Z,0,,,,,,,True,1269.0,[],neutral
9072,404022,السنة أولى إبتدائي و2و3و4و5 شكرا اخي طبعا مرحبا بكم,Facebook,Dz Forest Restaurant,2025-10-16T17:37:57.000Z,0,,,,,,,True,1269.0,[],neutral
10599,529528,خليل رحماني هذه ماتفوتش130الف خويا,Facebook,Dz Forest Restaurant,2025-10-13T13:33:08.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9670,396108,Siham Siham قصابة الرحمة فلابروفال 900دج المرڨاز روعة ولحم غنمي اسبانيا 2050 دج للكيلو وجاجة 900 دج كومونبار 250دج قرعة زوج ايترات 130 دج 100 دج زوج كيلو بطاطا تبقالك 900 دج اشري يها زيت والفحم ومطاق تاع شواء وعرض العايلة,Facebook,Dz Forest Restaurant,2025-10-13T09:14:33.000Z,4,,,,,,,True,1269.0,[],neutral
10483,928980,خويا اقسم بالله غير لقيا حكمني على خاطر تفكرت نهار لي جزت عندكم كارثة بأتم معنى الكلة نقا زيرو,Facebook,Dz Forest Restaurant,2025-10-14T07:36:16.000Z,0,complaint,,complaint,,,,False,1269.0,"[""food_complaint"", ""place_complaint""]",negative
10775,543417,خليل رحماني خلعك تسمى غالي ؟,Facebook,Dz Forest Restaurant,2025-10-14T17:58:33.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9876,527587,Hãythãm Mêkchîchê لالا خويا مفهمتنيش برك يعني 5000 سعر معقول ل4 من الناس انا ناكل كران و ناكل واش كتب ربي,Facebook,Dz Forest Restaurant,2025-10-13T00:12:50.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10286,661292,Mohamed Solo وش راك تخلط و تهدرو غير باه تعكسو,Facebook,Dz Forest Restaurant,2025-10-13T22:30:41.000Z,0,,,,,,,True,1269.0,[],neutral
9621,161666,هادي مليحة مين يكونو جماعه ويكوتيزو,Facebook,Dz Forest Restaurant,2025-10-13T17:28:42.000Z,2,,,,,,,True,1269.0,[],neutral
10025,935330,Hamid Le Grand زعمة تحوس تشوه القبايل بصح نتا باين ولد طحبة مجهول النسب تفووو ولاد الزواف,Facebook,Dz Forest Restaurant,2025-10-13T11:40:46.000Z,0,,,,,,,True,1269.0,[],neutral
10765,661673,ههههه زعما من غير الاثنين شعال يدير تمنيكو بينا,Facebook,Dz Forest Restaurant,2025-10-13T08:32:43.000Z,0,,,,,,,True,1269.0,[],neutral
10686,157815,باينة الدجاجة كانت تبيض الذهب,Facebook,Dz Forest Restaurant,2025-10-13T16:36:52.000Z,0,,,,,,,True,1269.0,[],neutral
9211,938997,SaLÿ Rose لدينا فرعين الفرع الأول: بغابة بن مراد برج الكيفان وهذا هو الموقع https://maps. app. goo. gl/TJSKoH1ae6Mn7c9f9? g_st=ac الفرع الثاني: منتزه لينا الثنية بومرداس وهذا هو الموقع https://maps. app. goo. gl/gNxtYeK57gzvYjhN7? g_st=ac,Facebook,Dz Forest Restaurant,2025-10-16T17:43:28.000Z,0,,,,,,,True,1269.0,[],neutral
10202,673074,يجو ليك غير لي مكسرين من يديهم,Facebook,Dz Forest Restaurant,2025-10-14T21:44:06.000Z,0,,,complaint,,,,False,1269.0,"[""place_complaint""]",negative
9511,804148,وين جيا هاذا,Facebook,Dz Forest Restaurant,2025-10-13T17:55:03.000Z,1,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10256,424888,صحاب الشعر الخدمة لي يخدموها تغلى سومتها وجوه الشر حاشى لي مربيها على يقين,Facebook,Dz Forest Restaurant,2025-10-14T00:08:36.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
8952,531617,ربي يعينكم نشالله خطرة في الزمان ماشي خصارة,Facebook,Dz Forest Restaurant,2025-10-13T19:05:06.000Z,4,,,appreciation,,,,False,1269.0,"[""place_appreciation""]",positive
9742,137436,Hakima Constantine هذا راه مريض زعما راه مساعد الناس ربي يهديه,Facebook,Dz Forest Restaurant,2025-10-12T22:11:51.000Z,1,,,,,,,True,1269.0,[],neutral
9987,792910,Hmidat Aissni بروشات 300 الف و دجاجة 70 ألف وقرعة ڨازوز 10 ألاف وحميص 10 لاف وربعة كومبار من ذوك صغار تاع خمسلاف للحبة يعني 20 الف . كلش 410 برك.,Facebook,Dz Forest Restaurant,2025-10-13T14:09:11.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10174,813562,Sami Saidi تعلم تفوو كي ميعجبكش,Facebook,Dz Forest Restaurant,2025-10-13T00:06:35.000Z,0,,,,,,,True,1269.0,[],neutral
9355,407224,العنوان من فضلكم,Facebook,Dz Forest Restaurant,2025-10-17T08:38:17.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
9735,267353,Bouzid Boulahouat 4 كوممبار ب 20 الف؟ انا ف 2017 كنت نشري وحدة طاسيلي ب 25 الف هههه,Facebook,Dz Forest Restaurant,2025-10-13T17:22:09.000Z,1,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10753,808992,Oum Roêya خلي طهاري يشوف الفيديو ونحكيلك,Facebook,Dz Forest Restaurant,2025-10-13T13:26:35.000Z,0,,,,,,,True,1269.0,[],neutral
10583,151293,شحال مساعدة,Facebook,Dz Forest Restaurant,2025-10-12T20:28:38.000Z,1,,,,,inquiry,,False,1269.0,"[""price_inquiry""]",neutral
10651,800319,خليل رحماني والله غير 500 ألف نشري جاجة و50الف مرڨاز و50 سكالوب و زوج قرع ڨازوز وحميس ب10 آلاف و نزيد نشري ديسير ثلاث أنواع و زوج كيلو بطاطا و يفضلي عرام صرف و نزيدلك الماكلة تاع ريسطو النقى اجيب ربي و خلي الزيت يقلو بها 10 مرات,Facebook,Dz Forest Restaurant,2025-10-13T15:48:51.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10372,931618,أخي وين بلاصة,Facebook,Dz Forest Restaurant,2025-10-13T14:53:15.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10781,272951,خليل رحماني العقل خلق للتحليل والحلول,Facebook,Dz Forest Restaurant,2025-10-17T13:12:14.000Z,0,,,,,,,True,1269.0,[],neutral
10193,425003,الناس في التعليقات ربي يهديكم تحسبو في رزقو,Facebook,Dz Forest Restaurant,2025-10-13T20:16:37.000Z,0,,,,,,,True,1269.0,[],neutral
10048,679426,Naili Fouad Abdelkrim سكالوب 3000 والدجاجة 8000 ما تزيدش عليها الي بغا يربح العام طويل رانا في الميدان وربي يعاون كل مومن,Facebook,Dz Forest Restaurant,2025-10-13T10:31:40.000Z,0,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
10649,265055,خليل رحماني 275الف ندير فطور و عشاء ماماي في الدار,Facebook,Dz Forest Restaurant,2025-10-13T15:22:42.000Z,0,,,,,,,True,1269.0,[],neutral
9769,407963,Yacine Bouakaz بديت نعود فالفديو حتا بديت نحسب,Facebook,Dz Forest Restaurant,2025-10-13T00:47:01.000Z,0,,,,,,,True,1269.0,[],neutral
10154,422565,Mohamed Solo يا 500الف ولحم تاع ليسبان,Facebook,Dz Forest Restaurant,2025-10-13T20:18:19.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10314,419156,Hamid Le Grand وليد قحححححبة زايد ملور,Facebook,Dz Forest Restaurant,2025-10-13T02:01:59.000Z,0,,,,,,,True,1269.0,[],neutral
10152,798410,Mansøur Møu Řad كاين في حسين داي عند قصابة شيخي,Facebook,Dz Forest Restaurant,2025-10-13T19:49:52.000Z,0,,,,,,,True,1269.0,[],neutral
10251,411940,لي خصوا كلمات شهية كما هاد الطبق يدخل عندي,Facebook,Dz Forest Restaurant,2025-10-13T12:00:18.000Z,0,,,,,,,True,1269.0,[],neutral
10486,790386,كل إثنين 500 ألف! باقي لأيام شحال زعما ؟؟,Facebook,Dz Forest Restaurant,2025-10-13T04:19:50.000Z,2,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9676,156892,Hakim Bourekoua وين جاي هاد المطعم من فضلك,Facebook,Dz Forest Restaurant,2025-11-01T14:17:22.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10714,788997,خليل رحماني الله يهديك انت تهظر بجيبك و ما تحسش بالناس هل تصدقت بعد ما كليت و لا نو هههه,Facebook,Dz Forest Restaurant,2025-10-14T05:55:46.000Z,0,,,,,,,True,1269.0,[],neutral
10010,539158,Mohamed Solo كي شغل 500الف ولات جورني نتاع مونيفري هههه,Facebook,Dz Forest Restaurant,2025-10-13T17:42:24.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
8949,655831,وين المقر,Facebook,Dz Forest Restaurant,2025-10-13T17:59:57.000Z,3,,,Inquiry,Inquiry,,,False,1269.0,"[""place_inquiry"", ""delivery_inquiry""]",neutral
10282,134843,روح تخرا الكلاب جاعو,Facebook,Dz Forest Restaurant,2025-10-13T21:24:10.000Z,0,,,,,,,True,1269.0,[],neutral
10622,933923,راك حسب 5000 نورمال كاين الي يعيش بها اسبوع,Facebook,Dz Forest Restaurant,2025-10-13T13:12:03.000Z,0,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
10333,411510,Mansøur Møu Řad عين ولمان ولاية سطيف راه 90الف ياخو,Facebook,Dz Forest Restaurant,2025-10-14T01:49:29.000Z,0,,,,,,,True,1269.0,[],neutral
9986,150768,Hmidat Aissni كوول واش تحب ما تستسغرش بنعمة ربي برك,Facebook,Dz Forest Restaurant,2025-10-13T12:27:27.000Z,0,,,,,,,True,1269.0,[],neutral
9739,542761,Lynda Chen خليهم يهدرو خليهم عنبالهم راهم في وقت بوتفليقة,Facebook,Dz Forest Restaurant,2025-10-13T22:02:13.000Z,0,,,,,,,True,1269.0,[],neutral
9622,806454,ياك قلت 3000 و الا زدت,Facebook,Dz Forest Restaurant,2025-10-13T17:28:31.000Z,2,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
10029,675852,Hamid Le Grand حيوان اسأل الله العلي القدير ان ينتقم منك بمرض السرطان ينخر عظامك نخر وتتمنى الموت ومتصيبوش,Facebook,Dz Forest Restaurant,2025-10-13T12:33:16.000Z,0,,,,,,,True,1269.0,[],neutral
9263,817396,مليحة كي تكون مع عائلة,Facebook,Dz Forest Restaurant,2025-10-25T16:03:33.000Z,1,,,,,,,True,1269.0,[],neutral
9734,918765,Bouzid Boulahouat الجاجة راهي ب 120 الف والبروشات ماهيش ب 5 الاف,Facebook,Dz Forest Restaurant,2025-10-13T16:56:58.000Z,3,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
10625,658448,ولمعندوش يقدر اجي بالجمعة,Facebook,Dz Forest Restaurant,2025-10-13T12:30:42.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
10151,134278,بصراحه سعر في المتنااول علما بلا بيض راه 60,Facebook,Dz Forest Restaurant,2025-10-13T19:48:57.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9901,534501,Yacine Bouakaz كفاه حسبت البروشات ههه,Facebook,Dz Forest Restaurant,2025-10-13T18:40:56.000Z,0,,,,,inquiry,,False,1269.0,"[""price_inquiry""]",neutral
10559,811079,Mohamed Solo فاين يجي هذا المحل هل هو في جيجل,Facebook,Dz Forest Restaurant,2025-10-19T23:18:54.000Z,0,,,Inquiry,,,,False,1269.0,"[""place_inquiry""]",neutral
9832,796569,السعر غالي يا اخي مايقدرش الزوالي,Facebook,Dz Forest Restaurant,2025-10-12T17:44:12.000Z,10,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9746,277421,70 برشات 350الف جاجة 100الف فريت 20الف حميس 20الف قرعة قزوز 15الف كومنبير نديرو رخيسة 20الف يعني 4ب 80الف السعر الحقيقي لهذه الماكولات يساوي 585الف,Facebook,Dz Forest Restaurant,2025-10-13T00:29:41.000Z,2,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9122,393701,Yassine Tamoussit احنا باش تشري جاحة محمرة تخدم نهار كامل، انت شحال من ساعة تخدمي باش تخلصي عشرة ارورو ساعة مثلا؟! هكدا نحسبو يا لالة ماشي نصرفو الاورو للدينار,Facebook,Dz Forest Restaurant,2025-10-29T11:58:55.000Z,0,,,,,Complaint,,False,1269.0,"[""price_complaint""]",negative
9783,797495,خليل رحماني انت الله يهديك، ياو الناس تحسبهوم كامل كيما انت عندهم الدراهم، الزوالي راه عاني إلا ما اعلبلكش بالك انت مرافه ما تحسلهش,Facebook,Dz Forest Restaurant,2025-10-12T23:44:57.000Z,0,,,,,complaint,,False,1269.0,"[""price_complaint""]",negative
